Invoice Date,Job Card Date,Business Partner Name,Vehicle No.,Vehicle Model,Current KM Reading,INVOICE LINE TEXT
2018-06-24,2018-06-24,KRISXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,2237.0,CONSUMABLES
2018-06-24,2018-06-24,KRISXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,2237.0,3M OIL
2018-06-24,2018-06-24,sachXXXXXXXXXX,KA13ELXXXX,BAJAJ PULSAR NS 160,8801.0,OIL FILTER
2018-06-24,2018-06-24,sachXXXXXXXXXX,KA13ELXXXX,BAJAJ PULSAR NS 160,8801.0,CHAIN LUBRICATION
2018-06-24,2018-06-24,sachXXXXXXXXXX,KA13ELXXXX,BAJAJ PULSAR NS 160,8801.0,ENGINE OIL
2018-06-24,2018-06-24,sachXXXXXXXXXX,KA13ELXXXX,BAJAJ PULSAR NS 160,8801.0,AIR FILTER
2018-06-24,2018-06-24,sachXXXXXXXXXX,KA13ELXXXX,BAJAJ PULSAR NS 160,8801.0,WHEEL RUBBER
2018-06-24,2018-06-24,sachXXXXXXXXXX,KA13ELXXXX,BAJAJ PULSAR NS 160,8801.0,BRAKE SHOE
2018-06-24,2018-06-24,sachXXXXXXXXXX,KA13ELXXXX,BAJAJ PULSAR NS 160,8801.0,GENERAL SERVICE
2018-06-24,2018-06-24,venkXXXXXXXXXX,KA07EAXXXX,BAJAJ PULSAR 150,3372.0,CONSUMABLES
2018-06-24,2018-06-24,venkXXXXXXXXXX,KA07EAXXXX,BAJAJ PULSAR 150,3372.0,BUZZER
2018-06-24,2018-06-24,venkXXXXXXXXXX,KA07EAXXXX,BAJAJ PULSAR 150,3372.0,LADIES HANDLE
2018-06-24,2018-06-24,venkXXXXXXXXXX,KA07EAXXXX,BAJAJ PULSAR 150,3372.0,FRONT MUDGUARD
2018-06-24,2018-06-24,venkXXXXXXXXXX,KA07EAXXXX,BAJAJ PULSAR 150,3372.0,CHAIN LUBRICATION
2018-06-24,2018-06-24,venkXXXXXXXXXX,KA07EAXXXX,BAJAJ PULSAR 150,3372.0,AIR FILTER CHECKUP
2018-06-24,2018-06-24,venkXXXXXXXXXX,KA07EAXXXX,BAJAJ PULSAR 150,3372.0,POLISH
2018-06-24,2018-06-24,venkXXXXXXXXXX,KA07EAXXXX,BAJAJ PULSAR 150,3372.0,ENGINE OIL
2018-06-24,2018-06-24,abijXXXXXXXXXX,MH24U1XXXX,BAJAJ PULSAR 150,46024.0,GENERAL SERVICE
2018-06-24,2018-06-24,abijXXXXXXXXXX,MH24U1XXXX,BAJAJ PULSAR 150,46024.0,WHEEL RUBBER
2018-06-24,2018-06-24,abijXXXXXXXXXX,MH24U1XXXX,BAJAJ PULSAR 150,46024.0,CHAIN LUBRICATION
2018-06-24,2018-06-24,abijXXXXXXXXXX,MH24U1XXXX,BAJAJ PULSAR 150,46024.0,ENGINE OIL
2018-06-24,2018-06-24,chinXXXXXXXXXX,KA01EUXXXX,BAJAJ PULSAR 150,0.0,SPARK PLUG
2018-06-24,2018-06-24,chinXXXXXXXXXX,KA01EUXXXX,BAJAJ PULSAR 150,0.0,CHAIN LUBRICATION
2018-06-24,2018-06-24,chinXXXXXXXXXX,KA01EUXXXX,BAJAJ PULSAR 150,0.0,ENGINE OIL
2018-06-24,2018-06-24,chinXXXXXXXXXX,KA01EUXXXX,BAJAJ PULSAR 150,0.0,GENERAL SERVICE
2018-06-25,2018-06-25,chanXXXXXXXXXX,KA04JKXXXX,BAJAJ PULSAR 150,10652.0,DISC OIL
2018-06-25,2018-06-25,chanXXXXXXXXXX,KA04JKXXXX,BAJAJ PULSAR 150,10652.0,CHAIN LUBRICATION
2018-06-25,2018-06-25,chanXXXXXXXXXX,KA04JKXXXX,BAJAJ PULSAR 150,10652.0,BRAKE SHOE
2018-06-25,2018-06-25,chanXXXXXXXXXX,KA04JKXXXX,BAJAJ PULSAR 150,10652.0,SPRING
2018-06-25,2018-06-25,chanXXXXXXXXXX,KA04JKXXXX,BAJAJ PULSAR 150,10652.0,AIR FILTER CHECKUP
2018-06-25,2018-06-25,chanXXXXXXXXXX,KA04JKXXXX,BAJAJ PULSAR 150,10652.0,ENGINE OIL
2018-06-25,2018-06-25,chanXXXXXXXXXX,KA04JKXXXX,BAJAJ PULSAR 150,10652.0,GENERAL SERVICE
2018-06-25,2018-06-25,dhivXXXXXXXXXX,KA03HGXXXX,BAJAJ AVENGER STREET 220,0.0,CARBURETOR ASSEMBLY
2018-06-25,2018-06-25,sri XXXXXXXXXX,KA53EUXXXX,BAJAJ CT 100,2088.0,CHAIN LUBRICATION
2018-06-25,2018-06-25,sri XXXXXXXXXX,KA53EUXXXX,BAJAJ CT 100,2088.0,ENGINE OIL
2018-06-25,2018-06-25,sri XXXXXXXXXX,KA53EUXXXX,BAJAJ CT 100,2088.0,3M OIL
2018-06-25,2018-06-25,sri XXXXXXXXXX,KA53EUXXXX,BAJAJ CT 100,2088.0,AIR FILTER
2018-06-25,2018-06-25,sri XXXXXXXXXX,KA53EUXXXX,BAJAJ CT 100,2088.0,CONSUMABLES
2018-06-25,2018-06-25,mahiXXXXXXXXXX,KA11EJXXXX,BAJAJ PULSAR 180,7131.0,GENERAL SERVICE
2018-06-25,2018-06-25,mahiXXXXXXXXXX,KA11EJXXXX,BAJAJ PULSAR 180,7131.0,DISC OIL
2018-06-25,2018-06-25,mahiXXXXXXXXXX,KA11EJXXXX,BAJAJ PULSAR 180,7131.0,SPEEDOMETER CABLE
2018-06-25,2018-06-25,mahiXXXXXXXXXX,KA11EJXXXX,BAJAJ PULSAR 180,7131.0,3M OIL
2018-06-25,2018-06-25,mahiXXXXXXXXXX,KA11EJXXXX,BAJAJ PULSAR 180,7131.0,CHAIN LUBRICATION
2018-06-25,2018-06-25,mahiXXXXXXXXXX,KA11EJXXXX,BAJAJ PULSAR 180,7131.0,ENGINE OIL
2018-06-25,2018-06-25,mahiXXXXXXXXXX,KA11EJXXXX,BAJAJ PULSAR 180,7131.0,AIR FILTER
2018-06-25,2018-06-25,raj XXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 160,547.0,CONSUMABLES
2018-06-25,2018-06-25,raj XXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 160,547.0,ENGINE OIL
2018-06-25,2018-06-25,raj XXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 160,547.0,POLISH
2018-06-25,2018-06-25,raj XXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 160,547.0,3M OIL
2018-06-25,2018-06-25,raj XXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 160,547.0,OIL FILTER
2018-06-25,2018-06-25,raj XXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR NS 160,547.0,CHAIN LUBRICATION
2018-06-25,2018-06-25,kartXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,8119.0,GENERAL SERVICE
2018-06-25,2018-06-25,kartXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,8119.0,AIR FILTER
2018-06-25,2018-06-25,kartXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 150,8119.0,ENGINE OIL
2018-06-25,2018-06-25,rameXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR NS 200,15385.0,GENERAL SERVICE
2018-06-25,2018-06-25,ede XXXXXXXXXX,KA03JSXXXX,BAJAJ PULSAR 150,572.0,GENERAL SERVICE
2018-06-26,2018-06-26,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR NS 200,5607.0,CONSUMABLES
2018-06-26,2018-06-26,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR NS 200,5607.0,POLISH
2018-06-26,2018-06-26,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR NS 200,5607.0,DISC PAD
2018-06-26,2018-06-26,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR NS 200,5607.0,ENGINE OIL
2018-06-26,2018-06-26,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR NS 200,5607.0,3M OIL
2018-06-26,2018-06-26,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR NS 200,5607.0,CHAIN LUBRICATION
2018-06-26,2018-06-26,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR NS 200,5607.0,OIL FILTER
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,POLISH
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,3M OIL
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,CONSUMABLES
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,POLISH
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,CHAIN LUBRICATION
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,ENGINE OIL
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,3M OIL
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,ENGINE OIL
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,CHAIN LUBRICATION
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,CONSUMABLES
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,ENGINE OIL
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,POLISH
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,3M OIL
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,CHAIN LUBRICATION
2018-06-26,2018-06-26,RAMAXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,541.0,CONSUMABLES
2018-06-26,2018-06-26,ramaXXXXXXXXXX,KA53EXXXXX,BAJAJ CT 100,817.0,CONSUMABLES
2018-06-26,2018-06-26,ramaXXXXXXXXXX,KA53EXXXXX,BAJAJ CT 100,817.0,POLISH
2018-06-26,2018-06-26,ramaXXXXXXXXXX,KA53EXXXXX,BAJAJ CT 100,817.0,3M OIL
2018-06-26,2018-06-26,ramaXXXXXXXXXX,KA53EXXXXX,BAJAJ CT 100,817.0,ENGINE OIL
2018-06-26,2018-06-26,ramaXXXXXXXXXX,KA53EXXXXX,BAJAJ CT 100,817.0,CHAIN LUBRICATION
2018-06-26,2018-06-26,khajXXXXXXXXXX,AP09CTXXXX,BAJAJ PULSAR 150,40374.0,ENGINE OIL
2018-06-26,2018-06-26,khajXXXXXXXXXX,AP09CTXXXX,BAJAJ PULSAR 150,40374.0,CHAIN LUBRICATION
2018-06-26,2018-06-26,khajXXXXXXXXXX,AP09CTXXXX,BAJAJ PULSAR 150,40374.0,AIR FILTER
2018-06-26,2018-06-26,khajXXXXXXXXXX,AP09CTXXXX,BAJAJ PULSAR 150,40374.0,GENERAL SERVICE
2018-06-26,2018-06-26,khajXXXXXXXXXX,AP09CTXXXX,BAJAJ PULSAR 150,40374.0,SIDE STAND
2018-06-26,2018-06-26,khajXXXXXXXXXX,AP09CTXXXX,BAJAJ PULSAR 150,40374.0,PETROL TUBE
2018-06-26,2018-06-26,khajXXXXXXXXXX,AP09CTXXXX,BAJAJ PULSAR 150,40374.0,SEAT COVER
2018-06-26,2018-06-26,RAVIXXXXXXXXXX,KA53Q3XXXX,BAJAJ PULSAR 150,13494.0,AIR FILTER
2018-06-26,2018-06-26,RAVIXXXXXXXXXX,KA53Q3XXXX,BAJAJ PULSAR 150,13494.0,CHAIN SPROCKET
2018-06-26,2018-06-26,RAVIXXXXXXXXXX,KA53Q3XXXX,BAJAJ PULSAR 150,13494.0,ENGINE OIL
2018-06-26,2018-06-26,RAVIXXXXXXXXXX,KA53Q3XXXX,BAJAJ PULSAR 150,13494.0,WHEEL RUBBER
2018-06-26,2018-06-26,RAVIXXXXXXXXXX,KA53Q3XXXX,BAJAJ PULSAR 150,13494.0,GENERAL SERVICE
2018-06-26,2018-06-26,RAVIXXXXXXXXXX,KA53Q3XXXX,BAJAJ PULSAR 150,13494.0,CHAIN OVERHAUL
2018-06-26,2018-06-26,RAVIXXXXXXXXXX,KA53Q3XXXX,BAJAJ PULSAR 150,13494.0,DISC OIL
2018-06-26,2018-06-26,RAVIXXXXXXXXXX,KA53Q3XXXX,BAJAJ PULSAR 150,13494.0,3M OIL
2018-06-26,2018-06-26,NANDXXXXXXXXXX,KA03JHXXXX,BAJAJ DISCOVER 125,36479.0,CHAIN SPROCKET
2018-06-26,2018-06-26,NANDXXXXXXXXXX,KA03JHXXXX,BAJAJ DISCOVER 125,36479.0,WHEEL RUBBER
2018-06-26,2018-06-26,NANDXXXXXXXXXX,KA03JHXXXX,BAJAJ DISCOVER 125,36479.0,BRAKE SHOE
2018-06-26,2018-06-26,NANDXXXXXXXXXX,KA03JHXXXX,BAJAJ DISCOVER 125,36479.0,AIR FILTER
2018-06-26,2018-06-26,NANDXXXXXXXXXX,KA03JHXXXX,BAJAJ DISCOVER 125,36479.0,DISC PAD
2018-06-26,2018-06-26,NANDXXXXXXXXXX,KA03JHXXXX,BAJAJ DISCOVER 125,36479.0,CHAIN OVERHAUL
2018-06-26,2018-06-26,NANDXXXXXXXXXX,KA03JHXXXX,BAJAJ DISCOVER 125,36479.0,TANK COVER
2018-06-26,2018-06-26,NANDXXXXXXXXXX,KA03JHXXXX,BAJAJ DISCOVER 125,36479.0,ENGINE OIL
2018-06-26,2018-06-26,NANDXXXXXXXXXX,KA03JHXXXX,BAJAJ DISCOVER 125,36479.0,GENERAL SERVICE
2018-06-26,2018-06-26,NANDXXXXXXXXXX,KA03JHXXXX,BAJAJ DISCOVER 125,36479.0,OIL FILTER
2018-06-26,2018-06-26,chirXXXXXXXXXX,KA05JDXXXX,BAJAJ PULSAR 220,33838.0,ENGINE OIL
2018-06-26,2018-06-26,chirXXXXXXXXXX,KA05JDXXXX,BAJAJ PULSAR 220,33838.0,CHAIN LUBRICATION
2018-06-26,2018-06-26,chirXXXXXXXXXX,KA05JDXXXX,BAJAJ PULSAR 220,33838.0,AIR FILTER
2018-06-26,2018-06-26,chirXXXXXXXXXX,KA05JDXXXX,BAJAJ PULSAR 220,33838.0,DISC PAD
2018-06-26,2018-06-26,chirXXXXXXXXXX,KA05JDXXXX,BAJAJ PULSAR 220,33838.0,GENERAL SERVICE
2018-06-26,2018-06-26,kar XXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,596.0,ENGINE OIL
2018-06-26,2018-06-26,kar XXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,596.0,CHAIN LUBRICATION
2018-06-26,2018-06-26,kar XXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,596.0,3M OIL
2018-06-26,2018-06-26,kar XXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,596.0,CONSUMABLES
2018-06-26,2018-06-26,kar XXXXXXXXXX,KA53EXXXXX,BAJAJ PULSAR 150,596.0,POLISH
2018-06-26,2018-06-26,LAKSXXXXXXXXXX,KA04HNXXXX,BAJAJ DISCOVER,47733.0,ENGINE OIL
2018-06-26,2018-06-26,LAKSXXXXXXXXXX,KA04HNXXXX,BAJAJ DISCOVER,47733.0,OIL FILTER
2018-06-26,2018-06-26,LAKSXXXXXXXXXX,KA04HNXXXX,BAJAJ DISCOVER,47733.0,CHAIN LUBRICATION
2018-06-26,2018-06-26,LAKSXXXXXXXXXX,KA04HNXXXX,BAJAJ DISCOVER,47733.0,AIR FILTER
2018-06-26,2018-06-26,LAKSXXXXXXXXXX,KA04HNXXXX,BAJAJ DISCOVER,47733.0,GENERAL SERVICE
2018-06-26,2018-06-26,prasXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,12067.0,ENGINE OIL
2018-06-26,2018-06-26,prasXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,12067.0,CHAIN LUBRICATION
2018-06-26,2018-06-26,prasXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,12067.0,AIR FILTER
2018-06-26,2018-06-26,prasXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,12067.0,DISC OIL
2018-06-26,2018-06-26,prasXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,12067.0,GENERAL SERVICE
2018-06-27,2018-06-27,papuXXXXXXXXXX,TN07BYXXXX,BAJAJ DISCOVER 125,0.0,FORK BEND
2018-06-27,2018-06-27,papuXXXXXXXXXX,TN07BYXXXX,BAJAJ DISCOVER 125,0.0,FORK OIL
2018-06-27,2018-06-27,papuXXXXXXXXXX,TN07BYXXXX,BAJAJ DISCOVER 125,0.0,FORK OIL SEAL
2018-06-27,2018-06-27,papuXXXXXXXXXX,TN07BYXXXX,BAJAJ DISCOVER 125,0.0,FORK CONE SET
2018-06-27,2018-06-27,papuXXXXXXXXXX,TN07BYXXXX,BAJAJ DISCOVER 125,0.0,FRONT MUDGUARD
2018-06-27,2018-06-27,papuXXXXXXXXXX,TN07BYXXXX,BAJAJ DISCOVER 125,0.0,MUDGUARD CLAMP
2018-06-27,2018-06-27,papuXXXXXXXXXX,TN07BYXXXX,BAJAJ DISCOVER 125,0.0,CALIPER ASSEMBLY
2018-06-27,2018-06-27,papuXXXXXXXXXX,TN07BYXXXX,BAJAJ DISCOVER 125,0.0,LABOUR
2018-06-27,2018-06-27,sadhXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,10483.0,ENGINE OIL
2018-06-27,2018-06-27,sadhXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,10483.0,CHAIN LUBRICATION
2018-06-27,2018-06-27,sadhXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,10483.0,AIR FILTER
2018-06-27,2018-06-27,sadhXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,10483.0,SPARK PLUG
2018-06-27,2018-06-27,sadhXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,10483.0,WHEEL RUBBER
2018-06-27,2018-06-27,sadhXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,10483.0,REAR BREAK LIGHT SWITCH
2018-06-27,2018-06-27,sadhXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,10483.0,GENERAL SERVICE
2018-06-27,2018-06-27,umesXXXXXXXXXX,KA53EVXXXX,BAJAJ AVENGER STREET,197.0,ENGINE OIL
2018-06-27,2018-06-27,umesXXXXXXXXXX,KA53EVXXXX,BAJAJ AVENGER STREET,197.0,CHAIN LUBRICATION
2018-06-27,2018-06-27,umesXXXXXXXXXX,KA53EVXXXX,BAJAJ AVENGER STREET,197.0,3M OIL
2018-06-27,2018-06-27,umesXXXXXXXXXX,KA53EVXXXX,BAJAJ AVENGER STREET,197.0,CONSUMABLES
2018-06-27,2018-06-27,umesXXXXXXXXXX,KA53EVXXXX,BAJAJ AVENGER STREET,197.0,POLISH
2018-06-27,2018-06-27,saurXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,650.0,ENGINE OIL
2018-06-27,2018-06-27,saurXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,650.0,CHAIN LUBRICATION
2018-06-27,2018-06-27,saurXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,650.0,3M OIL
2018-06-27,2018-06-27,saurXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,650.0,CONSUMABLES
2018-06-27,2018-06-27,saurXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,650.0,POLISH
2018-06-27,2018-06-27,abhiXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 220,10156.0,CHAIN LUBRICATION
2018-06-27,2018-06-27,abhiXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 220,10156.0,DISC OIL
2018-06-27,2018-06-27,abhiXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 220,10156.0,TYRE
2018-06-27,2018-06-27,abhiXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 220,10156.0,AIR FILTER
2018-06-27,2018-06-27,abhiXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 220,10156.0,ENGINE OIL
2018-06-27,2018-06-27,abhiXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 220,10156.0,DISK PAD
2018-06-27,2018-06-27,abhiXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 220,10156.0,GENERAL SERVICE
2018-06-27,2018-06-27,sameXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,5348.0,ENGINE OIL
2018-06-27,2018-06-27,sameXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,5348.0,CLUTCH COVER GASKET
2018-06-27,2018-06-27,sameXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,5348.0,GEAR SHAFT
2018-06-27,2018-06-27,sameXXXXXXXXXX,KA53ENXXXX,BAJAJ PULSAR 150,5348.0,CLUTCH OVERHUAL
2018-06-27,2018-06-27,KIRAXXXXXXXXXX,KA01HCXXXX,BAJAJ AVENGER STREET 220,0.0,GENERAL SERVICE
2018-06-27,2018-06-27,KIRAXXXXXXXXXX,KA01HCXXXX,BAJAJ AVENGER STREET 220,0.0,ENGINE OIL
2018-06-27,2018-06-27,KIRAXXXXXXXXXX,KA01HCXXXX,BAJAJ AVENGER STREET 220,0.0,CHAIN LUBRICATION
2018-06-27,2018-06-27,KIRAXXXXXXXXXX,KA01HCXXXX,BAJAJ AVENGER STREET 220,0.0,AIR FILTER CHECKUP
2018-06-27,2018-06-27,KIRAXXXXXXXXXX,KA01HCXXXX,BAJAJ AVENGER STREET 220,0.0,DISC OIL
2018-06-27,2018-06-27,AJOSXXXXXXXXXX,KA51ECXXXX,BAJAJ PULSAR 150,23954.0,ENGINE OIL
2018-06-27,2018-06-27,AJOSXXXXXXXXXX,KA51ECXXXX,BAJAJ PULSAR 150,23954.0,AIR FILTER CHECKUP
2018-06-27,2018-06-27,AJOSXXXXXXXXXX,KA51ECXXXX,BAJAJ PULSAR 150,23954.0,CHAIN LUBRICATION
2018-06-27,2018-06-27,AJOSXXXXXXXXXX,KA51ECXXXX,BAJAJ PULSAR 150,23954.0,BRAKE SHOE
2018-06-27,2018-06-27,AJOSXXXXXXXXXX,KA51ECXXXX,BAJAJ PULSAR 150,23954.0,DISC PAD
2018-06-27,2018-06-27,AJOSXXXXXXXXXX,KA51ECXXXX,BAJAJ PULSAR 150,23954.0,DISC OIL
2018-06-27,2018-06-27,AJOSXXXXXXXXXX,KA51ECXXXX,BAJAJ PULSAR 150,23954.0,GB BOLT
2018-06-27,2018-06-27,AJOSXXXXXXXXXX,KA51ECXXXX,BAJAJ PULSAR 150,23954.0,GENERAL SERVICE
2018-06-27,2018-06-27,PRABXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,3920.0,ENGINE OIL
2018-06-27,2018-06-27,PRABXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,3920.0,CHAIN LUBRICATION
2018-06-27,2018-06-27,PRABXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,3920.0,3M OIL
2018-06-27,2018-06-27,PRABXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,3920.0,BRAKE SHOE
2018-06-27,2018-06-27,PRABXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,3920.0,CONSUMABLES
2018-06-27,2018-06-27,PRABXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,3920.0,AIR FILTER CHECKUP
2018-06-27,2018-06-27,debaXXXXXXXXXX,KA53EPXXXX,BAJAJ AVENGER STREET,20012.0,ENGINE OIL
2018-06-27,2018-06-27,debaXXXXXXXXXX,KA53EPXXXX,BAJAJ AVENGER STREET,20012.0,CHAIN LUBRICATION
2018-06-27,2018-06-27,debaXXXXXXXXXX,KA53EPXXXX,BAJAJ AVENGER STREET,20012.0,AIR FILTER
2018-06-27,2018-06-27,debaXXXXXXXXXX,KA53EPXXXX,BAJAJ AVENGER STREET,20012.0,DISC OIL
2018-06-27,2018-06-27,debaXXXXXXXXXX,KA53EPXXXX,BAJAJ AVENGER STREET,20012.0,GENERAL SERVICE
2018-06-28,2018-06-28,GAURXXXXXXXXXX,KA01HLXXXX,BAJAJ PULSAR 150,20498.0,ENGINE OIL
2018-06-28,2018-06-28,GAURXXXXXXXXXX,KA01HLXXXX,BAJAJ PULSAR 150,20498.0,AIR FILTER CHECKUP
2018-06-28,2018-06-28,GAURXXXXXXXXXX,KA01HLXXXX,BAJAJ PULSAR 150,20498.0,CHAIN LUBRICATION
2018-06-28,2018-06-28,GAURXXXXXXXXXX,KA01HLXXXX,BAJAJ PULSAR 150,20498.0,DISC OIL
2018-06-28,2018-06-28,GAURXXXXXXXXXX,KA01HLXXXX,BAJAJ PULSAR 150,20498.0,BRAKE SHOE
2018-06-28,2018-06-28,GAURXXXXXXXXXX,KA01HLXXXX,BAJAJ PULSAR 150,20498.0,WHEEL RUBBER
2018-06-28,2018-06-28,GAURXXXXXXXXXX,KA01HLXXXX,BAJAJ PULSAR 150,20498.0,DISC PUMP KIT
2018-06-28,2018-06-28,GAURXXXXXXXXXX,KA01HLXXXX,BAJAJ PULSAR 150,20498.0,CLUTCH CABLE
2018-06-28,2018-06-28,GAURXXXXXXXXXX,KA01HLXXXX,BAJAJ PULSAR 150,20498.0,GENERAL SERVICE
2018-06-28,2018-06-28,VIGNXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,19421.0,ENGINE OIL
2018-06-28,2018-06-28,VIGNXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,19421.0,CHAIN LUBRICATION
2018-06-28,2018-06-28,VIGNXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,19421.0,OIL FILTER
2018-06-28,2018-06-28,VIGNXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,19421.0,SPEEDOMETER
2018-06-28,2018-06-28,VIGNXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,19421.0,TANK COVER
2018-06-28,2018-06-28,VIGNXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,19421.0,AIR FILTER
2018-06-28,2018-06-28,VIGNXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,19421.0,DISC PAD
2018-06-28,2018-06-28,VIGNXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,19421.0,CLUTCH LEVER
2018-06-28,2018-06-28,VIGNXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,19421.0,SEAT COVER
2018-06-28,2018-06-28,VIGNXXXXXXXXXX,KA03HXXXXX,BAJAJ PULSAR NS 200,19421.0,GENERAL SERVICE
2018-06-28,2018-06-28,kajaXXXXXXXXXX,KA53EXXXXX,BAJAJ AVENGER STREET 220,579.0,ENGINE OIL
